name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Atbasar kazakhstan,2022-11-11,0.3,-1.8,-0.8,-6,-7.8,-7,-1.8,93.3,0.2,100,4.17,"rain,snow",1.2,4.4,55.8,29.5,232.2,1027.5,98.9,5.8,49.3,4.3,2,10,2022-11-11T08:38:15,2022-11-11T17:42:15,0.59,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-11-12,1.9,-1.3,0.9,-4.5,-8.5,-5.6,0.1,94.5,1.4,100,8.33,"rain,snow",0.1,4,66.2,38.2,239.5,1018.5,100,6.8,20.8,1.7,1,10,2022-11-12T08:40:01,2022-11-12T17:40:44,0.62,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-11-13,2.2,-0.1,1.1,-4.9,-8,-6.2,-1.1,85.9,1.2,100,8.33,"rain,snow",1.9,2.5,83.2,49,216.2,1005.7,100,18.7,30.2,2.7,2,10,2022-11-13T08:41:47,2022-11-13T17:39:15,0.65,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-11-14,3.2,-0.6,1.2,-2.2,-8.2,-5.4,0.5,95.5,7,100,8.33,"rain,snow",3.3,5,76,41.8,198.2,989,100,2.2,9.6,0.8,1,10,2022-11-14T08:43:32,2022-11-14T17:37:48,0.69,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-11-15,1.7,-3.4,-1.3,-4.2,-10.4,-8.4,-2.7,90.6,6,100,8.33,snow,2.3,5.1,59.4,38.5,232.7,993.1,97.4,4.7,40.5,3.5,2,10,2022-11-15T08:45:17,2022-11-15T17:36:24,0.72,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-11-16,-2.4,-11.1,-6.4,-9.1,-18,-13.9,-8.4,86.1,1.4,100,8.33,snow,0.9,8.2,46.8,28.8,253.8,1007.9,95.6,5,46,4,2,10,2022-11-16T08:47:01,2022-11-16T17:35:02,0.75,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-11-17,-6.2,-13.4,-9.6,-7.7,-20.1,-14.3,-11.7,84.8,0.5,100,8.33,snow,0,9,32,18,257.9,1027.5,72.5,14.2,56,4.7,3,10,2022-11-17T08:48:44,2022-11-17T17:33:42,0.78,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-11-18,-7.9,-17.1,-11.5,-11.4,-22.4,-15.3,-13.2,87.5,0.4,100,8.33,snow,0,9.2,13,9.4,91.5,1030.8,97.6,12.7,51.3,4.2,2,10,2022-11-18T08:50:27,2022-11-18T17:32:25,0.82,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-11-19,-2.7,-12.4,-6.5,-6.8,-12.4,-9.4,-8.6,85.7,0.6,100,16.67,snow,0.6,9,27,14.4,251.4,1022.8,98,16.8,42.4,3.7,2,10,2022-11-19T08:52:09,2022-11-19T17:31:10,0.85,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-11-20,-6.3,-16.3,-12.4,-12.9,-22.4,-18.3,-14.8,82.4,2,100,4.17,snow,0,9.4,29.2,18,49.3,1027.5,43.9,23,68.5,5.8,3,10,2022-11-20T08:53:50,2022-11-20T17:29:57,0.88,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-11-21,-8.3,-19.9,-13.3,-8.6,-25.7,-16.4,-14.9,87.7,0,0,0,,0,9.6,9,8.3,53.8,1024.4,77.1,12.4,62.5,5.3,3,10,2022-11-21T08:55:30,2022-11-21T17:28:48,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-11-22,-6.4,-14.5,-11.7,-10,-20.6,-17.4,-14,83.4,0.5,100,8.33,snow,0,9.6,29.2,18,272.3,1022.6,45.2,21.8,62.3,5.3,3,10,2022-11-22T08:57:09,2022-11-22T17:27:40,0.94,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-11-23,-9.9,-16.8,-13.9,-14.3,-23.7,-19.8,-16.3,82.3,0.3,100,4.17,snow,0,9.6,27.4,13,61.5,1032,39.1,23,63.9,5.6,3,10,2022-11-23T08:58:47,2022-11-23T17:26:36,0.98,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-11-24,-2.7,-15.3,-8.8,-8.6,-23.1,-15.8,-10.7,86.7,1.9,100,12.5,snow,2.7,10.2,40.3,25.2,102.3,1023.6,96.5,18.4,23.6,2,1,10,2022-11-24T09:00:24,2022-11-24T17:25:34,0,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-11-25,-0.8,-18.9,-7.7,-5.3,-27.7,-15,-9.7,85.3,9.5,100,8.33,"rain,snow",2.7,13.9,51.8,36,36.4,1016.5,67,13.3,47.8,4,2,10,2022-11-25T09:01:59,2022-11-25T17:24:36,0.05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-11-26,-20.1,-28.9,-23.7,-28.2,-38.3,-31.9,-27.4,71.1,1,100,4.17,snow,0,14.6,32.8,15.1,41.2,1048.4,8.1,23.4,64.7,5.7,3,10,2022-11-26T09:03:33,2022-11-26T17:23:40,0.08,Snow,Clear conditions throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-11-27,-20.2,-32.5,-25.3,-29.5,-42.6,-34.5,-29.4,68.5,0,0,0,,0,14.1,40.7,16.6,80.7,1054.9,26.7,23.4,63,5.5,3,10,2022-11-27T09:05:06,2022-11-27T17:22:46,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-11-28,-17.1,-30,-22.2,-26.3,-41.1,-32.1,-27.2,63.9,0,0,0,,0,14.1,43.6,18,77.8,1052.5,47.2,23.4,57.5,4.9,3,10,2022-11-28T09:06:37,2022-11-28T17:21:56,0.15,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-11-29,-14.4,-22,-16.8,-23,-32.5,-25.6,-21.9,65.3,0,0,0,,0,13.9,43.6,19.1,80.2,1047.3,92,23.4,39.4,3.5,2,10,2022-11-29T09:08:07,2022-11-29T17:21:09,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2022-11-30,-12.1,-24.5,-16.6,-20.1,-34,-25.3,-20.9,69.3,0,0,0,,0,13.9,43.6,23,61.5,1036.8,92.1,23.4,39.8,3.5,2,10,2022-11-30T09:09:35,2022-11-30T17:20:25,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2022-12-01,-13.3,-18,-14.9,-22.7,-29.1,-25.5,-20,65.3,0,0,0,,0,14.1,59.4,36,60.5,1035.4,95.4,23.4,38.5,3.4,2,10,2022-12-01T09:11:01,2022-12-01T17:19:44,0.26,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2022-12-02,-14.4,-21,-17.2,-25.1,-30.4,-27.6,-21.8,68.2,0,0,0,,0,13.6,58,28.8,53,1043.5,73.4,22.4,52.8,4.8,3,10,2022-12-02T09:12:25,2022-12-02T17:19:06,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-12-03,-12.1,-20.4,-17.7,-22.1,-29.5,-27.7,-21,76,0,0,0,,0,13.6,54.4,28.8,40.9,1044.2,64.8,17.1,51.5,4.4,3,10,2022-12-03T09:13:48,2022-12-03T17:18:32,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-12-04,-17.1,-24.8,-21,-21.8,-33.4,-28.2,-24.7,72.3,0,0,0,,0,13.8,37.8,18.4,338.2,1040.7,43.8,23.6,55.1,4.8,3,10,2022-12-04T09:15:08,2022-12-04T17:18:00,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-12-05,-15.1,-24,-19.8,-15.1,-30,-24.2,-22.5,78.8,0.2,100,4.17,snow,0,13.9,13.7,9,162.5,1040.6,85.5,16.3,43.6,3.9,2,10,2022-12-05T09:16:26,2022-12-05T17:17:32,0.4,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-12-06,-18.5,-28.9,-24.3,-22.5,-33.1,-28.9,-27.2,76.3,0.2,100,4.17,snow,0,13.8,10.1,8.6,64.2,1044.1,56.4,21.3,47.7,4.1,2,10,2022-12-06T09:17:42,2022-12-06T17:17:08,0.43,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-12-07,-19.2,-28.5,-24.3,-23.4,-35.2,-29.9,-27.4,75.5,0,0,0,,0,14,14.8,10.8,52,1043,37.1,23,51.8,4.4,3,10,2022-12-07T09:18:56,2022-12-07T17:16:46,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-12-08,-19.4,-30.8,-25.2,-19.4,-38.4,-30.2,-28.3,75.3,0,0,0,,0,13.8,8.3,8.3,349.4,1040.3,33.5,23.4,51.5,4.4,3,10,2022-12-08T09:20:07,2022-12-08T17:16:28,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-12-09,-13.1,-26.8,-19.4,-18.9,-33.7,-26,-21.9,80.7,0.2,100,8.33,snow,0.1,14,22,14.4,260.7,1037.9,58.8,18.5,37.3,3.2,2,10,2022-12-09T09:21:16,2022-12-09T17:16:13,0.54,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-12-10,-14,-21.9,-17.9,-22,-29.9,-25.8,-21.1,76.2,0,0,0,,0,14.1,35.3,18,243,1042.9,36.1,23.4,50.8,4.4,3,10,2022-12-10T09:22:22,2022-12-10T17:16:02,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-12-11,-13.1,-22.4,-17.3,-21.3,-33,-25.4,-20.6,75.9,0,0,0,,0,14,42.5,19.1,227.2,1044.8,61.6,23.4,47.8,4.1,3,10,2022-12-11T09:23:26,2022-12-11T17:15:54,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-12-12,-9.6,-20.2,-14.2,-17.6,-29.2,-22.6,-18.1,72.7,0,0,0,,0,13.9,53.6,32.4,232.4,1040.3,88.7,23.4,32.9,2.8,2,10,2022-12-12T09:24:27,2022-12-12T17:15:50,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-12-13,-8.9,-16.2,-12,-15.5,-23,-19.3,-15.7,74.1,0,0,0,,0,13.6,46.8,28.8,255.6,1036.9,67.8,23.4,46.2,3.9,2,10,2022-12-13T09:25:25,2022-12-13T17:15:49,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-12-14,-13.3,-19.9,-16.7,-19.5,-28.8,-25,-19.7,78,0.2,100,4.17,snow,0,13.9,46.4,19.4,73.1,1043.7,28.8,22.9,48.3,4.1,3,10,2022-12-14T09:26:21,2022-12-14T17:15:51,0.7,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-12-15,-14.5,-22.6,-18.6,-22.6,-32.5,-27.6,-22.8,69.9,0,0,0,,0,13.7,46.8,21.6,93.6,1043.3,7.8,23.4,49.3,4.3,3,10,2022-12-15T09:27:13,2022-12-15T17:15:57,0.73,Clear,Clear conditions throughout the day.,clear-day,"35078099999,remote"
Atbasar kazakhstan,2022-12-16,-12.9,-24.1,-18.7,-18.1,-32.3,-25.2,-22.5,72.1,0,0,0,,0,13.6,15.8,10.8,65.7,1038.7,67.7,23.4,37,3.3,2,10,2022-12-16T09:28:03,2022-12-16T17:16:06,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-12-17,-11.8,-24.5,-17.6,-17.3,-33.6,-23,-21.1,73.7,0,0,0,,0,13.6,22.3,14.4,316.5,1035.6,43.8,23.4,47.4,4.1,3,10,2022-12-17T09:28:49,2022-12-17T17:16:19,0.8,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-12-18,-9,-16.8,-12.7,-14,-24.4,-17,-14.4,86.6,0,0,0,,0,13.6,25.6,14.4,198.6,1039.6,86.4,23,33,2.9,2,10,2022-12-18T09:29:33,2022-12-18T17:16:36,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-12-19,-4.7,-11.1,-7.6,-12.2,-18.2,-15.3,-10.9,78.2,0,0,0,,0,13.6,66.6,32.4,213.7,1031.2,78.9,23.4,41.7,3.6,2,10,2022-12-19T09:30:13,2022-12-19T17:16:56,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-12-20,-5.9,-9.3,-7.2,-12,-19,-14.5,-10.6,77.5,0.3,100,4.17,snow,0.3,13.3,67.7,32.4,209.7,1020.1,77,21.5,35.5,3,2,10,2022-12-20T09:30:50,2022-12-20T17:17:19,0.9,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-12-21,-7.3,-16.6,-11,-7.8,-26.6,-17.7,-12.9,85.9,4,100,4.17,snow,2.8,17,36.7,23,324.7,1015.6,100,8,27.8,2.4,1,10,2022-12-21T09:31:24,2022-12-21T17:17:45,0.93,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-12-22,-15.5,-26.4,-20.4,-23.9,-33.6,-28.1,-23.4,77.3,0.3,100,4.17,snow,0,17.5,37.8,25.2,251.2,1033,43.9,15.8,47,4.1,2,10,2022-12-22T09:31:54,2022-12-22T17:18:15,0.96,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-12-23,-8,-27,-14.9,-17.1,-32.1,-23.7,-17.6,80.1,1.4,100,20.83,snow,1.5,17.2,72.4,43.2,209.8,1036.2,95.9,15.6,22.4,2,1,10,2022-12-23T09:32:22,2022-12-23T17:18:49,0,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-12-24,-6,-10.7,-7.7,-12.7,-18.6,-15.6,-9.5,87,1,100,4.17,snow,0.9,19.2,61.2,39.6,230.8,1033.4,81.4,10,31.1,2.6,2,10,2022-12-24T09:32:46,2022-12-24T17:19:25,0.03,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-12-25,-9.3,-19.3,-13.6,-10.3,-25,-19.1,-17.4,74.1,0,0,0,,0,18.9,37.8,18,239.1,1035.7,41.2,23.4,47.5,4.1,2,10,2022-12-25T09:33:06,2022-12-25T17:20:05,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-12-26,-11.3,-19.6,-15.5,-11.6,-27.1,-18.9,-19.2,74.2,0,0,0,,0,18.8,7.2,10.8,110.6,1035.5,72.7,23.4,44.1,3.8,2,10,2022-12-26T09:33:24,2022-12-26T17:20:48,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-12-27,-9.5,-19.6,-15.5,-13.6,-27,-19.3,-17.9,81.5,0,0,0,,0,18.9,11.9,10.8,105,1030.1,79.5,22.7,41,3.6,2,10,2022-12-27T09:33:37,2022-12-27T17:21:35,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-12-28,-7.7,-21.6,-12.1,-8.5,-27.7,-15.7,-13.7,87.9,0.2,100,4.17,snow,0,19.4,20.9,11.9,23.7,1027.4,91.1,14.8,32.3,2.9,2,10,2022-12-28T09:33:48,2022-12-28T17:22:24,0.17,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-12-29,-8.4,-12.8,-10.8,-14.7,-19.3,-17.2,-12.4,88,0.5,100,8.33,snow,1.3,20.2,28.4,18,77,1030.4,99.9,3.5,28.3,2.5,1,10,2022-12-29T09:33:55,2022-12-29T17:23:16,0.2,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-12-30,-6.7,-14.8,-10.7,-8.8,-19.8,-15,-12.1,89.3,5,100,8.33,snow,1.1,22.1,20.2,10.8,128.9,1031.1,93,2.9,37.3,3.2,2,10,2022-12-30T09:33:58,2022-12-30T17:24:12,0.25,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-12-31,-3.4,-16.1,-8,-7.8,-24.2,-14.1,-9.2,90.9,3.5,100,8.33,snow,2.4,24.8,38.2,25.2,221.7,1026.3,90.6,3.5,29.6,2.4,1,10,2022-12-31T09:33:59,2022-12-31T17:25:10,0.27,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-01-01,-14.6,-24,-20.1,-17.2,-29.5,-24.5,-22.8,78.7,1,100,8.33,snow,0,25.7,26.6,14.4,254.7,1032.8,59.9,13.7,48.3,4.1,3,10,2023-01-01T09:33:55,2023-01-01T17:26:12,0.3,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-01-02,-2.6,-18.6,-7.9,-8.8,-24.2,-14,-9.4,88.8,1,100,4.17,snow,0.9,26.9,51.5,25.9,163.6,1022.6,96.2,4.2,37.6,3.3,2,10,2023-01-02T09:33:49,2023-01-02T17:27:16,0.34,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-01-03,0.2,-6.7,-3.1,-6.1,-16.2,-10.8,-4.3,91.1,2,100,4.17,snow,2.4,28.6,73.1,40.3,206,996.3,99.5,4.5,24,2,2,10,2023-01-03T09:33:38,2023-01-03T17:28:22,0.37,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-01-04,-0.5,-10.8,-6.9,-6.8,-22,-15.4,-8.4,89,2.4,100,8.33,snow,2.8,31.8,79.2,57.6,247.9,1007.2,97.8,7.5,34.3,2.9,2,10,2023-01-04T09:33:25,2023-01-04T17:29:32,0.41,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-01-05,0.7,-2.2,-0.7,-4.2,-7.2,-6,-1.7,92.7,2.3,100,8.33,"rain,snow",1.5,28.1,58.3,39.6,235.2,1007.1,100,8.1,31.1,2.8,2,10,2023-01-05T09:33:08,2023-01-05T17:30:44,0.44,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-01-06,-0.4,-10.2,-5.6,-4.2,-16.3,-11.1,-6.9,90.6,1.1,100,8.33,snow,0.4,31.9,43.9,25.2,238,1013.2,94.6,8.2,38.9,3.3,2,10,2023-01-06T09:32:48,2023-01-06T17:31:58,0.48,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-01-07,-1,-6.4,-3,-8.3,-12.6,-10.7,-4.4,90,0.6,100,4.17,snow,1.4,34.6,72.7,50.4,201.2,1010.8,100,5.4,32,2.7,2,10,2023-01-07T09:32:24,2023-01-07T17:33:15,0.5,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-01-08,1.1,-25.2,-8.9,-5.2,-38.4,-18.1,-10.6,86.9,2.8,100,8.33,snow,2.1,33.2,75.6,50.4,221.1,1002.3,98.3,2.9,35.3,2.9,2,10,2023-01-08T09:31:58,2023-01-08T17:34:34,0.54,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-01-09,-26,-35.1,-30.2,-35.2,-46.7,-41.9,-33.7,71.2,1,100,4.17,snow,0,35.8,45,32.4,239,1027.7,28,18.9,52.2,4.4,3,10,2023-01-09T09:31:28,2023-01-09T17:35:56,0.58,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-01-10,-26.6,-37.4,-32.8,-31.9,-46,-39.7,-36.4,70,0,0,0,,0,36.9,14.8,14.4,269.2,1038.9,28.1,18.5,55.1,4.8,3,10,2023-01-10T09:30:54,2023-01-10T17:37:19,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2023-01-11,-17.6,-33.4,-24,-26.1,-45.4,-34,-27.1,75.2,0.2,100,8.33,snow,0.6,37.3,42.8,32.4,267.5,1044.2,64.7,18.4,41.3,3.6,2,10,2023-01-11T09:30:18,2023-01-11T17:38:45,0.64,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-01-12,-14.3,-27.1,-19.1,-24.2,-40.2,-30.3,-22.1,77.4,0,0,0,,0,36.8,57.6,36,240.5,1046.4,90.4,21,44,3.9,2,10,2023-01-12T09:29:38,2023-01-12T17:40:13,0.68,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2023-01-13,-12.5,-20.2,-16.3,-20.4,-34.2,-26.3,-19.3,77.5,0.1,100,4.17,snow,0,35.7,51.5,39.6,239.1,1043.8,94.2,22.7,50.5,4.3,3,10,2023-01-13T09:28:56,2023-01-13T17:41:42,0.71,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-01-14,-11.8,-16.6,-13.5,-19.7,-29.2,-22.6,-16.4,78.3,0,0,0,,0,31.9,51.5,39.6,236,1042.4,76.8,23.4,56.8,5,3,10,2023-01-14T09:28:10,2023-01-14T17:43:14,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
