name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Atbasar kazakhstan,2018-11-11,-7.9,-20.3,-13.3,-15.5,-26.2,-19.6,-17.4,71.7,0,0,0,,0,1.8,37.8,21.6,326.1,1039,26.9,20,66.8,5.7,3,,2018-11-11T08:38:09,2018-11-11T17:42:16,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2018-11-12,-7.3,-15.8,-10.9,-14.5,-19.9,-17.5,-14.9,72.7,0,0,0,,0,1.7,39.6,28.8,271.7,1042.2,15.3,20,67.2,5.8,3,,2018-11-12T08:39:55,2018-11-12T17:40:45,0.15,Clear,Clear conditions throughout the day.,clear-day,"35078099999,remote"
Atbasar kazakhstan,2018-11-13,-4.4,-11.9,-6.9,-7.6,-20.6,-12.8,-12.4,64.9,0,0,0,snow,1,1.2,28.8,21.6,285.3,1037.9,73.7,20,54.3,4.6,2,,2018-11-13T08:41:41,2018-11-13T17:39:16,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2018-11-14,-1.3,-10.4,-5.3,-5.9,-15.6,-10.1,-12.1,59.9,0,0,0,,0,1,28.8,28.8,250.3,1038.1,62.3,20,62.6,5.4,3,,2018-11-14T08:43:26,2018-11-14T17:37:50,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2018-11-15,-0.7,-15.8,-8.6,-5.4,-21.9,-14.5,-15.7,58.1,0,0,0,,0,1,30.6,21.6,243.4,1040,3.9,20,67.1,5.9,3,,2018-11-15T08:45:11,2018-11-15T17:36:25,0.25,Clear,Clear conditions throughout the day.,clear-day,"35078099999,remote"
Atbasar kazakhstan,2018-11-16,-3,-15.3,-8.5,-5.7,-20.3,-12.5,-14,66,0,0,0,,0,0.9,17.3,21.6,243.9,1042.3,23.6,20,58.1,5.1,3,,2018-11-16T08:46:55,2018-11-16T17:35:03,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2018-11-17,-3.3,-12.8,-6.9,-8.1,-20.1,-13,-11.9,68.6,0.4,100,16.67,snow,0,0.9,34.9,36,239,1028.2,82.1,20,36.8,3.3,2,,2018-11-17T08:48:38,2018-11-17T17:33:43,0.31,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-11-18,-1.6,-3.6,-2.8,-1.9,-9.8,-5.9,-5.3,83.1,0.5,100,8.33,snow,0,0.9,23.8,21.6,297.3,1024.7,99.1,16.7,31.3,2.8,1,,2018-11-18T08:50:21,2018-11-18T17:32:26,0.34,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-11-19,-1.1,-9.3,-3.2,-2.8,-11,-7.3,-6.4,78.7,0.2,100,4.17,snow,1,0.9,34.2,28.8,183.2,1029.7,80,16,41.9,3.5,2,,2018-11-19T08:52:03,2018-11-19T17:31:11,0.37,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-11-20,-1.1,-4.1,-2.5,-3.1,-9.7,-5.9,-5.1,82.8,1.3,100,29.17,"rain,snow",0.9,1.3,22,21.6,204.6,1023.7,99.1,13.5,23.2,2,1,,2018-11-20T08:53:44,2018-11-20T17:29:59,0.4,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-11-21,-0.8,-4.4,-3,-6.1,-11.1,-8.1,-5.9,81.3,0.2,100,4.17,snow,0,2.1,36.4,21.6,217.4,1016.6,99.8,16.7,41.5,3.7,2,,2018-11-21T08:55:24,2018-11-21T17:28:49,0.44,"Snow, Overcast",Cloudy skies throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-11-22,-1.3,-6.1,-2.7,-5.9,-12.9,-8.3,-4.2,89,3,100,4.17,"rain,snow",2.4,4.1,39.6,23.8,217.2,1001.4,99.6,3.3,25.5,2.2,1,,2018-11-22T08:57:03,2018-11-22T17:27:42,0.47,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-11-23,-5.2,-14.2,-8.6,-11.7,-19.4,-15.2,-10.6,85.2,1,100,4.17,snow,0,4.6,43.2,23.8,216.3,1008.1,84.7,16,35.6,3.3,2,,2018-11-23T08:58:41,2018-11-23T17:26:37,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-11-24,-5.3,-14.7,-8.5,-11,-24.7,-16,-10.9,83.4,4,100,8.33,snow,1,6,53.6,36,260.2,1004.2,80.6,20,38.8,3.3,2,,2018-11-24T09:00:18,2018-11-24T17:25:35,0.54,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-11-25,-7.4,-15.8,-9.8,-14.7,-26.9,-19.1,-12.8,78.4,0.7,100,8.33,snow,0,3.8,72,57.6,238.1,1022.6,97.2,9.3,38.7,3.5,2,,2018-11-25T09:01:54,2018-11-25T17:24:37,0.57,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-11-26,-6.6,-9.3,-7.5,-12.4,-19.4,-15.2,-11.2,75.4,0,0,0,,0,2.3,44.3,36,225.4,1021.8,88.1,30,32,2.8,2,,2018-11-26T09:03:28,2018-11-26T17:23:40,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2018-11-27,-3.9,-10.3,-7.2,-9.9,-18.6,-14,-12.5,66.8,0.7,100,29.17,snow,0.2,2,35.3,36,220.8,1017.5,96.4,11.3,31.4,2.8,2,,2018-11-27T09:05:01,2018-11-27T17:22:47,0.64,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-11-28,-2.6,-5.6,-3.8,-6.9,-13.7,-9.3,-6.1,84.6,1.3,100,8.33,snow,1.3,2.6,32.4,28.8,222.9,1021.1,99.8,10.3,21.3,1.8,1,,2018-11-28T09:06:32,2018-11-28T17:21:57,0.68,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-11-29,0.9,-12,-3.4,-5.6,-20.5,-10.7,-5.1,87.7,2.7,100,8.33,"rain,snow",2.9,4.8,64.8,57.6,232,1010.7,100,16.7,12,1.1,1,,2018-11-29T09:08:02,2018-11-29T17:21:10,0.71,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-11-30,-11.4,-20.5,-17,-20.1,-31.5,-27.2,-20.1,76.8,1,100,4.17,snow,0,4.4,57.6,43.2,300.6,1027,72.4,20,37.7,3.3,2,,2018-11-30T09:09:30,2018-11-30T17:20:26,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-12-01,-9.8,-20.3,-13.7,-16.3,-29.3,-22.4,-16.4,80,0.2,100,4.17,snow,0.1,4.2,40.7,36,259.7,1034.6,85.2,20,35.4,3,2,,2018-12-01T09:10:56,2018-12-01T17:19:45,0.78,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-12-02,-8.9,-14.9,-11.5,-12.6,-19.9,-16.3,-13.8,82.8,0,0,0,snow,4.2,3.9,24.1,21.6,257.7,1040.9,82.5,20,23.6,2,1,,2018-12-02T09:12:20,2018-12-02T17:19:07,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2018-12-03,-7.1,-12.6,-10.1,-7.1,-19.8,-12.4,-12.8,80.3,0.4,100,4.17,snow,0.1,4.3,19.8,14.4,239.2,1038.9,85.1,16,18.8,1.7,1,,2018-12-03T09:13:43,2018-12-03T17:18:32,0.86,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-12-04,-6.7,-10.3,-8,-7.9,-16.1,-12.2,-10.3,83.4,0.7,100,8.33,snow,0,5.1,22.7,14.4,115.7,1042.1,99.3,16.7,25,2.1,1,,2018-12-04T09:15:03,2018-12-04T17:18:01,0.89,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-12-05,-9,-17.1,-12.1,-13.3,-20.8,-16.4,-14.8,80.9,0.3,100,4.17,snow,7,6.1,18.4,10.1,107.1,1040.1,65.1,20,35.2,2.9,2,,2018-12-05T09:16:21,2018-12-05T17:17:32,0.93,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-12-06,-10.2,-19.9,-16.4,-12.4,-26.8,-20.7,-19.5,77.1,0,0,0,,0,6.6,16.9,11.2,80.8,1036.8,17.8,20,46.8,4,2,,2018-12-06T09:17:37,2018-12-06T17:17:08,0.96,Clear,Clear conditions throughout the day.,clear-day,"35078099999,remote"
Atbasar kazakhstan,2018-12-07,-10.7,-23,-17.7,-15.3,-29.3,-23.1,-22,70.3,0,0,0,,0,6.7,18,10.4,83.5,1032.4,9.2,20,47.5,4.1,2,,2018-12-07T09:18:51,2018-12-07T17:16:46,0,Clear,Clear conditions throughout the day.,clear-day,"35078099999,remote"
Atbasar kazakhstan,2018-12-08,-13.9,-22.9,-19.1,-19,-28.4,-24.7,-23.9,66.1,0,0,0,,0,6.8,20.5,14.4,79.6,1029.7,0,20,48,4.1,2,,2018-12-08T09:20:02,2018-12-08T17:16:28,0.03,Clear,Clear conditions throughout the day.,clear-day,"35078099999,remote"
Atbasar kazakhstan,2018-12-09,-14.2,-23.5,-20.1,-20.3,-33.2,-27.2,-24.4,68.8,0,0,0,,0,6.8,20.5,14.4,70.2,1027.6,0.4,20,47.7,4.1,2,,2018-12-09T09:21:11,2018-12-09T17:16:13,0.06,Clear,Clear conditions throughout the day.,clear-day,"35078099999,remote"
Atbasar kazakhstan,2018-12-10,-12.8,-24.3,-18.6,-12.8,-33.1,-22.4,-22.3,73,0,0,0,,0,6.8,18.7,14.4,47.7,1025.9,32.3,20,36.7,3.2,2,,2018-12-10T09:22:18,2018-12-10T17:16:02,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2018-12-11,-9.4,-20.9,-13.2,-10.8,-28.5,-17.2,-17.8,68.5,0,0,0,,0,6.7,15.1,14.4,305.2,1028.5,53.4,20,41.3,3.6,2,,2018-12-11T09:23:21,2018-12-11T17:15:54,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2018-12-12,-9.6,-22,-17.5,-9.6,-30.4,-21,-23.3,61.5,0,0,0,,0,6.8,15.8,11.9,301.9,1032.1,5.6,20,44.8,3.9,2,,2018-12-12T09:24:23,2018-12-12T17:15:49,0.16,Clear,Clear conditions throughout the day.,clear-day,"35078099999,remote"
Atbasar kazakhstan,2018-12-13,-12.6,-21.4,-17.4,-12.6,-27.4,-20.7,-21.7,69.4,0,0,0,,0,6.8,14,9.7,172.2,1033.2,60.3,20,38.7,3.3,2,,2018-12-13T09:25:21,2018-12-13T17:15:48,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2018-12-14,-11.9,-21.9,-15.8,-12.1,-28,-19.7,-18.2,82,0,0,0,,0,6.7,13.3,8.3,148.3,1032.4,59.1,20,32.3,2.7,2,,2018-12-14T09:26:16,2018-12-14T17:15:50,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2018-12-15,-6.9,-13.3,-10,-7.3,-19.3,-14,-11.5,89.1,0.4,100,12.5,snow,0,6.9,19.1,14.4,105.6,1027.3,99.6,10.7,17.1,1.5,1,,2018-12-15T09:27:09,2018-12-15T17:15:56,0.25,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-12-16,-5,-12.6,-7.5,-6.9,-15.7,-12.4,-9.6,85.1,2.3,100,8.33,snow,0,7.1,25.6,21.6,270.3,1027.5,99.5,20,28.7,2.4,2,,2018-12-16T09:27:58,2018-12-16T17:16:06,0.29,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-12-17,-4.3,-6.2,-5.2,-5.1,-13.3,-9.5,-6.7,89.6,0.3,100,4.17,snow,0,7.2,25.6,28.8,247.8,1031.3,98.4,16.7,21.9,1.8,1,,2018-12-17T09:28:45,2018-12-17T17:16:18,0.32,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-12-18,-6.7,-12.9,-9,-9.2,-17.5,-12.5,-10.9,86.2,0.2,100,4.17,snow,0,7.6,18,10.8,304.6,1032.5,86.4,14,30.6,2.5,2,,2018-12-18T09:29:29,2018-12-18T17:16:35,0.35,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-12-19,-8.8,-14.6,-11.8,-15.3,-22.5,-19.1,-13.8,85.1,0.2,100,4.17,snow,8,8,29.5,36,269,1030.5,98.9,13.5,24.2,2.1,1,,2018-12-19T09:30:09,2018-12-19T17:16:54,0.39,"Snow, Overcast",Cloudy skies throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-12-20,-12.6,-25.4,-18.7,-19.4,-34,-25.8,-21.6,78.2,0,0,0,,0,8,24.5,14.4,353.9,1045.4,47.3,20,40,3.5,2,,2018-12-20T09:30:46,2018-12-20T17:17:17,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2018-12-21,-21.5,-32.5,-27.3,-27.6,-42,-34.3,-29.5,81.8,0,0,0,,0,8,18.7,13.7,163.9,1050.5,38.9,11.3,44.2,3.8,2,,2018-12-21T09:31:20,2018-12-21T17:17:44,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2018-12-22,-20.9,-34.4,-26.6,-27.3,-42.6,-33.3,-29.1,79.3,0,0,0,,0,8,18.7,13.7,211.6,1037.1,69,20,41.2,3.5,2,,2018-12-22T09:31:51,2018-12-22T17:18:14,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2018-12-23,-17.9,-23.3,-20.2,-20.9,-30.3,-26.2,-22.5,81.4,0.2,100,4.17,snow,0,8.5,14.8,14.4,300.6,1031.9,92,20,31.3,2.6,2,,2018-12-23T09:32:18,2018-12-23T17:18:47,0.52,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-12-24,-18.9,-30.3,-25.4,-26.1,-40.9,-34.3,-28.2,78.1,0,0,0,snow,9,8.9,28.4,15.1,61.2,1042.5,52.4,20,42.8,3.6,2,,2018-12-24T09:32:42,2018-12-24T17:19:24,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2018-12-25,-27.1,-33.9,-30.4,-29.6,-46,-40,-33.3,76,0,0,0,,0,9,28.4,15.5,82.4,1046,63.3,20,45.1,3.8,2,,2018-12-25T09:33:03,2018-12-25T17:20:03,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2018-12-26,-21.5,-30.4,-26.4,-30.3,-40.8,-35.2,-29.6,74.9,0,0,0,,0,9,27.4,15.8,88.7,1043.8,36,20,45.6,3.9,2,,2018-12-26T09:33:20,2018-12-26T17:20:46,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2018-12-27,-17.2,-26.6,-22.7,-26.3,-37.9,-32.6,-26.6,70.8,0,0,0,,0,9,31,21.6,112.9,1038.3,50.9,20,44.9,3.9,2,,2018-12-27T09:33:34,2018-12-27T17:21:33,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2018-12-28,-8.8,-17,-13,-16.1,-26.6,-21.4,-16.2,76.9,0,0,0,,0,9.1,34.9,21.6,140.6,1025.7,99.5,20,30,2.6,2,,2018-12-28T09:33:45,2018-12-28T17:22:22,0.69,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2018-12-29,-4.8,-9,-7.5,-7.8,-16,-12.6,-9.4,86.2,0.3,100,4.17,snow,1.1,9.5,33.5,21.6,161.4,1015.1,98.8,9.3,16.3,1.5,1,,2018-12-29T09:33:52,2018-12-29T17:23:14,0.75,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-12-30,-6.6,-18.3,-12.7,-11.6,-30.2,-20.4,-14.9,83.7,1.6,100,8.33,snow,0,10.6,31.3,28.8,243.6,1021.9,84.3,20,23.4,1.9,1,,2018-12-30T09:33:56,2018-12-30T17:24:10,0.76,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2018-12-31,-14.1,-20.4,-16.8,-21.8,-31.4,-24.8,-19,83.3,0,0,0,,0,10.9,30.6,28.8,235.2,1034.1,83.1,20,36.6,3.2,2,,2018-12-31T09:33:56,2018-12-31T17:25:08,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2019-01-01,-13.8,-19,-17,-20.3,-27.7,-24,-19,84.7,0.2,100,4.17,snow,0,11.3,23.4,14.4,202.1,1036,99.5,16.7,30.4,2.6,2,,2019-01-01T09:33:53,2019-01-01T17:26:09,0.83,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2019-01-02,-10.8,-20.8,-16.8,-10.8,-25.7,-18.1,-19,82.7,0.7,100,8.33,snow,0,12,12.6,7.2,182.8,1034.9,93.5,9.3,33.2,2.7,2,,2019-01-02T09:33:46,2019-01-02T17:27:13,0.87,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2019-01-03,-16.1,-29.5,-22.1,-21.5,-36.8,-27.3,-24.7,79.6,0.2,100,4.17,snow,0,12.2,15.5,8.3,77.7,1038.4,79.4,20,34.5,3,2,,2019-01-03T09:33:36,2019-01-03T17:28:20,0.9,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2019-01-04,-11.8,-26.4,-17.4,-11.8,-33.3,-20.3,-19.6,83,0.2,100,4.17,snow,0,12.2,15.1,7.9,26.4,1036.6,89.3,9.3,39.1,3.3,2,,2019-01-04T09:33:23,2019-01-04T17:29:29,0.94,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2019-01-05,-12.2,-20.7,-15.3,-12.4,-27.1,-19.9,-17.2,85.3,0.2,100,4.17,snow,0,12.6,21.2,13,189.7,1039.5,88.8,14.7,33.8,2.9,2,,2019-01-05T09:33:06,2019-01-05T17:30:41,0.97,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2019-01-06,-12.1,-23.9,-17.8,-19.6,-31.4,-25.2,-19.9,83.4,0,0,0,,0,12.5,29.2,15.8,162.9,1033,84.8,20,32.9,2.8,2,,2019-01-06T09:32:46,2019-01-06T17:31:55,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2019-01-07,-7.8,-13.1,-9.8,-7.8,-22.1,-13.7,-11.6,87.1,0.2,100,4.17,snow,0,12.7,27.7,21.6,169.7,1019.2,99.9,13.3,18.8,1.5,1,,2019-01-07T09:32:22,2019-01-07T17:33:12,0.04,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2019-01-08,-7.1,-9.8,-8.8,-7.1,-15.6,-12.3,-10.7,86.3,0.7,100,8.33,snow,0.5,13.4,19.1,14.4,132.7,1012.1,97.7,4.7,22.5,1.9,1,,2019-01-08T09:31:56,2019-01-08T17:34:31,0.07,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2019-01-09,-8.1,-21.4,-16.5,-14.7,-34.2,-25,-18.9,82.2,3.3,100,8.33,snow,0,14.2,34.6,28.8,239.5,1017.3,82.3,20,35.3,3,2,,2019-01-09T09:31:26,2019-01-09T17:35:53,0.11,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2019-01-10,-19.6,-26.8,-22.1,-19.6,-32.4,-25,-24.6,79.8,0,0,0,,0,13.9,14.8,14.4,275,1027.6,70,11,37.8,3.1,2,,2019-01-10T09:30:53,2019-01-10T17:37:16,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2019-01-11,-16.6,-25.3,-20.6,-17.4,-27.8,-23.3,-23.2,80,0,0,0,,0,13.8,12.2,14.4,164.7,1028.7,89.1,20,33.3,2.8,2,,2019-01-11T09:30:16,2019-01-11T17:38:42,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2019-01-12,-15.5,-26.8,-19.2,-22.1,-31.2,-25.9,-21.6,81.7,0,0,0,,0,14.2,24.5,21.6,206.2,1030.9,90.8,20,35.4,3.1,2,,2019-01-12T09:29:37,2019-01-12T17:40:09,0.2,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2019-01-13,-6.3,-15.2,-10.4,-13.4,-22.7,-17.9,-13,81.4,0,0,0,snow,14.9,14.7,38.2,36,179.4,1027.9,97.1,20,36.6,3.1,2,,2019-01-13T09:28:54,2019-01-13T17:41:39,0.24,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2019-01-14,-3.8,-9.4,-6.2,-7.5,-17.4,-12.9,-8.7,82.7,0,0,0,,0,13.1,39.2,28.8,166.7,1014.4,96.7,20,32.1,2.8,2,,2019-01-14T09:28:09,2019-01-14T17:43:10,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2019-01-15,-4,-8.3,-5.2,-4.4,-11.8,-9.2,-7.1,87.1,0,0,0,,0,11.6,24.1,14.4,11.6,1014.1,97.4,16.7,34.7,2.9,2,,2019-01-15T09:27:20,2019-01-15T17:44:43,0.3,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
