name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Atbasar kazakhstan,2024-11-25,-4.7,-11.8,-8.3,0,0,-18.8,-10.6,84.3,0.9,0,0,,,7.1,61.2,25.9,193.7,1023.5,75.4,14.7,,,,,2024-11-25T09:02:49,2024-11-25T17:24:07,0.8,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-11-26,-6.9,-13.5,-10.3,0,0,-21.1,-12.7,82.9,0.4,0,0,,,9.7,59.4,26.3,192.7,1029.7,64.1,15.5,,,,,2024-11-26T09:04:23,2024-11-26T17:23:13,0.84,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-11-27,-6.5,-12.5,-9.8,0,0,-20.1,-12.2,82.6,0.2,0,0,,,12.4,72,25.9,177.8,1029.7,69.6,15.4,,,,,2024-11-27T09:05:55,2024-11-27T17:22:21,0.87,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-11-28,-6.2,-12.6,-9.5,0,0,-19.6,-11.8,83.4,0.3,0,0,,,12,68.4,25.2,185.4,1028,71.9,15,,,,,2024-11-28T09:07:25,2024-11-28T17:21:32,0.9,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-11-29,-6.4,-12.4,-9.4,0,0,-20.7,-11.6,83.9,0.9,0,0,,,15,56.5,25.9,195.6,1026.8,73.2,17.3,,,,,2024-11-29T09:08:54,2024-11-29T17:20:47,0.93,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-11-30,-9.3,-14.7,-12.1,0,0,-21.2,-14.5,82.2,0.3,0,0,,,15,57.6,23.4,187.8,1029.5,68.6,16,,,,,2024-11-30T09:10:21,2024-11-30T17:20:04,0.97,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-01,-8.9,-15.8,-12.3,0,0,-22.8,-14.6,83.2,0.7,0,0,,,15,,23.4,165.6,1028,70.5,16,,,,,2024-12-01T09:11:46,2024-12-01T17:19:25,0,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-02,-7.4,-15.4,-11.7,0,0,-22.6,-14.3,80.8,1,0,0,,,15,59.4,23,156.3,1027.4,66.5,16.9,,,,,2024-12-02T09:13:09,2024-12-02T17:18:49,0.03,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-03,-7.5,-13.8,-10.7,0,0,-20.9,-12.9,83.6,0.3,0,0,,,15,57.6,24.8,163.6,1028.3,78.2,12.2,,,,,2024-12-03T09:14:31,2024-12-03T17:18:16,0.07,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-04,-6.6,-12.3,-9.4,0,0,-19.8,-11.4,84.9,1,0,0,,,15,86.4,27.4,198.1,1028,81.6,13.9,,,,,2024-12-04T09:15:50,2024-12-04T17:17:46,0.11,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-05,-6.5,-12.2,-9.3,0,0,-20,-11.5,84.2,0.9,0,0,,,12,66.6,28.8,201.6,1028.8,77.6,12.8,,,,,2024-12-05T09:17:07,2024-12-05T17:17:20,0.14,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-06,-8.3,-14.6,-11.3,0,0,-21.3,-13.7,83,0.6,0,0,,,17,59.4,24.8,210.8,1030.4,67.6,14.1,,,,,2024-12-06T09:18:22,2024-12-06T17:16:57,0.18,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-07,-9.7,-16.3,-13,0,0,-23.7,-15.8,80.4,0.4,0,0,,,17,77.4,25.6,207.8,1029.2,62.4,16.4,,,,,2024-12-07T09:19:34,2024-12-07T17:16:37,0.21,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-08,-8.7,-15.1,-11.8,0,0,-22.5,-13.9,84.5,0.3,0,0,,,17,60.5,28.1,189.9,1027.6,70,14.2,,,,,2024-12-08T09:20:44,2024-12-08T17:16:21,0.25,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-09,-8.8,-15.7,-12.1,0,0,-23.5,-14.2,84.5,0.3,0,0,,,16.8,72,25.6,175.6,1026.5,70.8,14.7,,,,,2024-12-09T09:21:52,2024-12-09T17:16:08,0.28,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-10,-10.6,-16.2,-13.4,0,0,-23.7,-15.7,82.6,0.6,0,0,,,16.1,64.8,20.2,198.4,1029.2,64.9,13.7,,,,,2024-12-10T09:22:57,2024-12-10T17:15:58,0.32,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-11,-10.4,-16.9,-13.6,0,0,-24.9,-15.9,82.9,0.2,0,0,,,16,64.8,24.1,192.8,1029.6,67.1,13.4,,,,,2024-12-11T09:23:59,2024-12-11T17:15:52,0.35,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-12,-10,-17.5,-13.7,0,0,-24.6,-16,82.4,2.2,0,0,,,15.3,57.6,23.8,210,1030.5,61.8,13.6,,,,,2024-12-12T09:24:59,2024-12-12T17:15:49,0.39,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-13,-11.5,-18.1,-15,0,0,-26.2,-17.7,80.3,0.2,0,0,,,15.9,59.4,22,199.5,1034.2,61.9,15.8,,,,,2024-12-13T09:25:55,2024-12-13T17:15:50,0.42,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-14,-10.3,-17.3,-13.9,0,0,-24.5,-16.5,81.2,0.6,0,0,,,12,72,23,175.3,1034.1,65.2,15.6,,,,,2024-12-14T09:26:49,2024-12-14T17:15:55,0.46,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-15,-11,-16.5,-13.9,0,0,-23.8,-16.2,82.6,1,0,0,,,17,,20.2,170,1033.1,64.1,15.7,,,,,2024-12-15T09:27:40,2024-12-15T17:16:02,0.5,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-16,-11.6,-18.4,-15,0,0,-25.1,-17.4,82.2,0.5,0,0,,,17,58.7,21.2,180.3,1032.9,65.5,13.7,,,,,2024-12-16T09:28:28,2024-12-16T17:16:14,0.53,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-17,-11.6,-18,-14.9,0,0,-24.7,-17.2,82.6,0.6,0,0,,,17,64.8,23.8,200.2,1032.3,60,15,,,,,2024-12-17T09:29:13,2024-12-17T17:16:28,0.56,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-18,-12.1,-18.5,-15.5,0,0,-26.1,-17.9,82,0.3,0,0,,,17,75.6,23.4,183.9,1032,63.1,15.2,,,,,2024-12-18T09:29:55,2024-12-18T17:16:46,0.59,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-19,-11.3,-17.7,-14.6,0,0,-26.1,-17.3,80.2,0.7,0,0,,,17,70.2,26.3,178.2,1028.9,64,16.5,,,,,2024-12-19T09:30:34,2024-12-19T17:17:08,0.62,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-20,-11.8,-18.1,-15,0,0,-26.2,-17.6,80.7,0.8,0,0,,,17,62.3,24.1,195.2,1031.2,57.7,16,,,,,2024-12-20T09:31:09,2024-12-20T17:17:33,0.66,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-21,-12.6,-21.1,-16.9,0,0,-29.1,-19.4,81.2,0.9,0,0,,,17,59.4,20.9,166.5,1032.8,61.5,15.8,,,,,2024-12-21T09:31:41,2024-12-21T17:18:01,0.69,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-22,-13.9,-21.1,-17.6,0,0,-29.4,-20.3,79.4,0.5,0,0,,,28.1,54,23.4,173.4,1029.9,63.3,14.3,,,,,2024-12-22T09:32:10,2024-12-22T17:18:33,0.72,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-23,-12.5,-20.8,-16.4,0,0,-28.8,-19,81,1.1,0,0,,,45,62.3,25.9,178.9,1025.6,73.4,12.9,,,,,2024-12-23T09:32:36,2024-12-23T17:19:08,0.75,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-24,-12.3,-18.9,-15.6,0,0,-27.6,-17.8,83.2,1.3,0,0,,,19.3,61.2,25.2,189.5,1025.2,66.5,16.1,,,,,2024-12-24T09:32:58,2024-12-24T17:19:46,0.79,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-25,-13.2,-19.5,-16.5,0,0,-28.1,-18.7,83.3,0.5,0,0,,,29.8,58.7,24.5,180.8,1025,63.2,14.9,,,,,2024-12-25T09:33:17,2024-12-25T17:20:28,0.82,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-26,-11.6,-18.9,-15.1,0,0,-25.4,-17.3,83,1,0,0,,,29.1,63,24.5,174.4,1024.2,65.6,14.5,,,,,2024-12-26T09:33:32,2024-12-26T17:21:13,0.85,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-27,-11.9,-19.3,-16,0,0,-28.1,-18.2,82.7,0.7,0,0,,,45,63.7,26.6,175.8,1027.9,65.8,14.5,,,,,2024-12-27T09:33:44,2024-12-27T17:22:01,0.88,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-28,-9.4,-17.3,-13.3,0,0,-25.9,-15.4,83.7,0.5,0,0,,,44.5,57.6,28.4,207.3,1026.7,80.1,13.2,,,,,2024-12-28T09:33:53,2024-12-28T17:22:52,0.91,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-29,-9.2,-15.2,-12.1,0,0,-24.4,-14.2,84.2,0.7,0,0,,,43.1,64.1,33.1,195,1024,83.4,13.2,,,,,2024-12-29T09:33:58,2024-12-29T17:23:46,0.95,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-30,-11.8,-17.4,-14.7,0,0,-26.4,-17,82.3,0.7,0,0,,,38,,24.8,220.1,1030.1,68.9,16.6,,,,,2024-12-30T09:34:00,2024-12-30T17:24:43,0.98,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2024-12-31,-13.1,-20.8,-17,0,0,-30,-19.4,81.9,0.4,0,0,,,37.8,61.2,27,199.8,1032.7,55.5,15.8,,,,,2024-12-31T09:33:58,2024-12-31T17:25:42,0,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-01,-15,-20.5,-17.6,0,0,-29.6,-19.9,82.3,0.4,0,0,,,27.2,71.3,26.6,190.2,1028.2,57.5,16,,,,,2025-01-01T09:33:53,2025-01-01T17:26:45,0.05,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-02,-13.5,-20.7,-17.3,0,0,-28.2,-19.7,81.3,0.6,0,0,,,44.4,66.2,25.2,165.3,1028.6,67.2,15.3,,,,,2025-01-02T09:33:45,2025-01-02T17:27:51,0.08,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-03,-12.7,-19.4,-15.9,0,0,-27.7,-18.2,82.5,0.8,0,0,,,22,60.1,25.9,172.4,1027.4,68.8,15.3,,,,,2025-01-03T09:33:33,2025-01-03T17:28:59,0.12,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-04,-12.6,-21,-16.8,0,0,-30.3,-19.1,82.2,0.5,0,0,,,25,63,25.9,198.2,1029.3,68.4,14.7,,,,,2025-01-04T09:33:18,2025-01-04T17:30:09,0.15,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-05,-12.9,-19.9,-16.3,0,0,-28.4,-18.8,81.1,0.6,0,0,,,40,64.8,23.8,162.7,1029.9,62.1,14.9,,,,,2025-01-05T09:32:59,2025-01-05T17:31:23,0.19,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-06,-12.1,-19.6,-16.1,0,0,-27.2,-18.6,81.3,1.2,0,0,,,40,,21.2,159.9,1031.2,66.3,15,,,,,2025-01-06T09:32:37,2025-01-06T17:32:39,0.23,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-07,-12.8,-19.7,-16.2,0,0,-26.8,-18.4,82.8,0.7,0,0,,,20,54,18.4,166.8,1031.2,67.9,17.8,,,,,2025-01-07T09:32:12,2025-01-07T17:33:57,0.25,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-08,-14.1,-19.7,-17.1,0,0,-26.6,-19.3,82.6,0.7,0,0,,,31.9,64.8,20.5,155.3,1029.4,62.9,15.3,,,,,2025-01-08T09:31:44,2025-01-08T17:35:17,0.3,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-09,-12.4,-22.2,-17.5,0,0,-30.2,-19.8,82.2,0.6,0,0,,,22,52.2,24.1,177.6,1029.2,68.8,13.4,,,,,2025-01-09T09:31:12,2025-01-09T17:36:40,0.33,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-10,-12.4,-19.5,-16,0,0,-27.8,-18.3,82.7,0.9,0,0,,,22,62.3,25.2,199.6,1027.6,69.4,12.4,,,,,2025-01-10T09:30:37,2025-01-10T17:38:04,0.37,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-11,-10.9,-18,-14.5,0,0,-25.4,-16.8,83.2,1,0,0,,,22,59.4,25.2,174.7,1023.5,76.1,11.9,,,,,2025-01-11T09:29:59,2025-01-11T17:39:31,0.4,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-12,-11,-18,-14.6,0,0,-25.8,-16.7,83.6,1.1,0,0,,,22,56.5,25.6,184.8,1021.9,72.1,12.6,,,,,2025-01-12T09:29:18,2025-01-12T17:41:00,0.44,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-13,-12.3,-19.5,-16,0,0,-28.2,-18.3,82.3,0.9,0,0,,,21.7,61.2,27.7,191.1,1024.9,70.7,11.8,,,,,2025-01-13T09:28:34,2025-01-13T17:42:30,0.48,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-14,-13.3,-18.7,-16,0,0,-26.5,-18.2,83.3,0.8,0,0,,,24.7,58.7,25.9,178.2,1024,65.1,12.4,,,,,2025-01-14T09:27:46,2025-01-14T17:44:02,0.5,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-15,-11.5,-18.9,-15.3,0,0,-27.8,-17.5,83.2,0.9,0,0,,,28.8,64.8,27,187.5,1022.5,68.8,14.1,,,,,2025-01-15T09:26:56,2025-01-15T17:45:36,0.54,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-16,-11.5,-16.8,-14.3,0,0,-25.5,-16.5,83.2,0.5,0,0,,,40,60.1,27,191.6,1024.9,69.6,12.8,,,,,2025-01-16T09:26:03,2025-01-16T17:47:12,0.57,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-17,-12.7,-19,-16.1,0,0,-28,-18.3,83.4,0.7,0,0,,,68.2,75.6,27.7,173.3,1027.6,66,13.4,,,,,2025-01-17T09:25:07,2025-01-17T17:48:49,0.61,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-18,-13.3,-21.6,-17.6,0,0,-30.2,-19.7,83.3,0.4,0,0,,,69.9,57.6,24.8,183.9,1032,54.1,15.1,,,,,2025-01-18T09:24:08,2025-01-18T17:50:27,0.64,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-19,-14.9,-22.5,-18.9,0,0,-29.5,-21.2,81.6,0.4,0,0,,,69.8,57.6,22,182.4,1032.3,59.7,16.4,,,,,2025-01-19T09:23:06,2025-01-19T17:52:07,0.67,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-20,-13.6,-20.4,-16.9,0,0,-28.9,-19.3,81.6,0.5,0,0,,,68.9,108,28.8,166.3,1029.4,62.9,13.8,,,,,2025-01-20T09:22:02,2025-01-20T17:53:48,0.7,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-21,-13.2,-20,-16.5,0,0,-30.2,-19.1,79.8,1.2,0,0,,,68.1,72,27.4,173.1,1027.6,64,16.4,,,,,2025-01-21T09:20:55,2025-01-21T17:55:30,0.73,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-22,-15.9,-22.3,-19.3,0,0,-31.8,-22.1,78.9,0.1,0,0,,,68,64.8,24.8,173,1029.2,59.5,13.5,,,,,2025-01-22T09:19:45,2025-01-22T17:57:13,0.75,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-23,-15.6,-22.4,-19.1,0,0,-31.6,-21.7,79.9,0.5,0,0,,,67.8,65.9,25.9,166.3,1030.8,60.3,16.5,,,,,2025-01-23T09:18:33,2025-01-23T17:58:57,0.8,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-24,-16.9,-23.8,-20.3,0,0,-32.5,-23.2,77.6,0.3,0,0,,,67.3,73.1,22.3,174.1,1033.6,43,15.7,,,,,2025-01-24T09:17:18,2025-01-24T18:00:42,0.83,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-25,-15.7,-25,-20.5,0,0,-33.3,-23.2,78.1,0.1,0,0,,,67.7,79.2,23,187.7,1034.3,49.1,16.3,,,,,2025-01-25T09:16:01,2025-01-25T18:02:28,0.86,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-26,-13.3,-21.1,-17.4,0,0,-29.8,-19.9,80.1,0.5,0,0,,,67.1,64.8,25.6,194.1,1033.4,57.4,15.9,,,,,2025-01-26T09:14:41,2025-01-26T18:04:15,0.89,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-27,-15.6,-22.8,-19.3,0,0,-30.7,-22,79,0.6,0,0,,,61,79.2,22.7,190.1,1032.7,49.6,18.3,,,,,2025-01-27T09:13:19,2025-01-27T18:06:03,0.93,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-28,-16.3,-23.8,-20.1,0,0,-32.1,-23,78.3,0.2,0,0,,,52.9,54,22.3,190,1032.3,52.5,16.3,,,,,2025-01-28T09:11:55,2025-01-28T18:07:51,0.96,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-29,-15.4,-23.1,-19.6,0,0,-30.4,-22.3,79.5,0.2,0,0,,,52,,16.6,153.8,1031.6,52.6,17.5,,,,,2025-01-29T09:10:29,2025-01-29T18:09:39,0,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-30,-14.7,-22.7,-18.9,0,0,-30.3,-21.6,79.2,0.2,0,0,,,59,54,19.1,171.9,1029.8,54.7,17,,,,,2025-01-30T09:09:00,2025-01-30T18:11:29,0.03,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-01-31,-13.9,-22.8,-18.2,0,0,-30.5,-20.8,80.2,0.2,0,0,,,59,,22,163.7,1029.6,52.6,15,,,,,2025-01-31T09:07:29,2025-01-31T18:13:18,0.06,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-02-01,-13,-19.2,-16.4,0,0,-26.6,-18.8,81.7,0.2,0,0,,,59,75.6,20.5,178.4,1029.7,61.6,14.4,,,,,2025-02-01T09:05:57,2025-02-01T18:15:08,0.1,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-02-02,-12.2,-20.2,-16.5,0,0,-28.1,-19,81,0.4,0,0,,,61,,20.2,165.9,1030,66.7,16.8,,,,,2025-02-02T09:04:22,2025-02-02T18:16:59,0.13,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-02-03,-11.7,-18.9,-15.6,0,0,-27.6,-18.1,81.5,0.3,0,0,,,61,59.4,23,175.2,1027.7,64.7,14.7,,,,,2025-02-03T09:02:45,2025-02-03T18:18:50,0.17,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-02-04,-13.1,-19.2,-16.1,0,0,-27.6,-18.5,81.4,0.6,0,0,,,61,86.4,24.8,157.2,1027.7,62,15.9,,,,,2025-02-04T09:01:07,2025-02-04T18:20:40,0.2,Partially cloudy,,partly-cloudy-day,
Atbasar kazakhstan,2025-02-05,-12.1,-19.6,-16.1,0,0,-28.9,-18.6,80.5,0.5,0,0,,,61,78.1,26.6,190.8,1028.8,62.8,13.8,,,,,2025-02-05T08:59:26,2025-02-05T18:22:32,0.25,Partially cloudy,,partly-cloudy-day,
