name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Atbasar kazakhstan,2021-11-22,-0.1,-5.1,-1.6,-6.9,-12,-8.8,-3.5,86.8,1,100,4.17,"rain,snow",0.5,6.2,64.8,50.4,228.5,1000.4,94.8,13.7,33.9,3.1,2,,2021-11-22T08:57:32,2021-11-22T17:27:24,0.6,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-11-23,0.9,-10.3,-2.7,-5.5,-17.2,-9.7,-4.9,84.8,1,100,8.33,"rain,snow",1.7,6.9,58,50.4,254.5,1005.9,71.2,20,34.1,3,2,,2021-11-23T08:59:10,2021-11-23T17:26:21,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-11-24,-6.3,-14.4,-9.5,-6.5,-20.7,-14.2,-11.5,85.4,0.4,100,4.17,snow,2.2,7.6,25.6,21.6,230.4,1014.1,91.6,8,19.8,1.7,1,,2021-11-24T09:00:46,2021-11-24T17:25:20,0.66,"Snow, Overcast",Cloudy skies throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-11-25,-7.8,-22.4,-13.9,-11.6,-28.9,-20.6,-16.6,80.4,4.4,100,8.33,snow,0.9,12.3,25.6,15.8,326.5,1016.6,55.6,20,54.7,4.6,3,,2021-11-25T09:02:21,2021-11-25T17:24:22,0.7,"Snow, Partially cloudy",Clearing in the afternoon with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-11-26,-7.3,-20.7,-12.6,-14.2,-31,-21.4,-15,82.2,0.2,100,8.33,snow,0,12.6,37.1,36,223.5,1029.8,92.8,16,36.6,3.1,2,,2021-11-26T09:03:55,2021-11-26T17:23:26,0.73,"Snow, Overcast",Cloudy skies throughout the day with morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-11-27,-5.1,-13.3,-8.8,-13,-21,-17,-10.9,85.2,0.4,100,8.33,snow,0,9.5,41.8,36,225.7,1037.4,80.7,8.7,33,2.7,2,,2021-11-27T09:05:28,2021-11-27T17:22:34,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-11-28,-8.8,-18.8,-14.8,-12.8,-25.1,-21.1,-18.4,74.3,0.1,100,4.17,snow,4,7.3,24.8,28.8,192.9,1037.5,13.1,20,52.6,4.5,3,,2021-11-28T09:06:58,2021-11-28T17:21:44,0.8,Snow,Clear conditions throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-11-29,-9.3,-18.6,-14.7,-11.8,-25.6,-19.3,-18.2,74.5,0,0,0,,0,6.4,18.4,10.1,152.7,1030.4,95.7,20,43.1,3.7,2,,2021-11-29T09:08:28,2021-11-29T17:20:58,0.83,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2021-11-30,-9.3,-19.3,-13.9,-12.6,-22.2,-17.7,-16.3,82,0,0,0,,0,7.1,13.7,9,205.5,1026.5,28,20,50.4,4.5,3,,2021-11-30T09:09:55,2021-11-30T17:20:15,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-12-01,-4.8,-16.7,-11.3,-11,-21.9,-16.5,-14,81,0.1,100,4.17,snow,0,7.5,31.3,18,151.1,1022.6,92.2,20,41.9,3.7,2,,2021-12-01T09:11:21,2021-12-01T17:19:35,0.9,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-12-02,2.9,-4.6,-0.3,-1.8,-10.6,-5.4,-4.4,74.3,0.3,100,12.5,"rain,snow",3,6.6,43.9,24.5,173.4,1008,66.8,20,33.4,3,2,,2021-12-02T09:12:45,2021-12-02T17:18:58,0.93,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-12-03,0.2,-7.6,-3.8,-4.1,-15.2,-9.8,-6.1,83.8,0.1,100,4.17,snow,0,5.2,37.4,28.8,246.2,1016.3,77.9,20,26.2,2.2,1,,2021-12-03T09:14:07,2021-12-03T17:18:24,0.96,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"35078099999,remote"
Atbasar kazakhstan,2021-12-04,-1.9,-6.8,-3.5,-6.9,-16.1,-9.4,-5.3,87.3,0,0,0,,0,6.1,37.8,36,227.8,1027.9,74.9,20,29.9,2.5,2,,2021-12-04T09:15:26,2021-12-04T17:17:53,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-12-05,-3.3,-8.5,-5.6,-6.3,-12.9,-8.5,-7.1,89.3,0,0,0,,0,6.9,18.4,14.4,194.4,1024.5,86.5,0.5,28,2.4,2,,2021-12-05T09:16:44,2021-12-05T17:17:26,0.03,Partially cloudy,Partly cloudy throughout the day.,fog,"35078099999,remote"
Atbasar kazakhstan,2021-12-06,-6.6,-14.3,-9.9,-10.1,-16.6,-13.8,-11.4,88.7,0,0,0,,0,6.9,27,21.6,227.1,1020.9,94.4,15.3,25.8,2.2,1,,2021-12-06T09:18:00,2021-12-06T17:17:02,0.06,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2021-12-07,-4.4,-22.5,-10,-8.1,-28.7,-15.1,-12.4,82.7,0.2,100,4.17,snow,0,7.1,25.9,13.7,299.9,1028.7,64.8,20,29.8,2.7,1,,2021-12-07T09:19:13,2021-12-07T17:16:41,0.1,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-12-08,-16.8,-25.9,-20.9,-20.7,-28.8,-25.2,-23.9,76.8,0,0,0,snow,2,6,17.6,10.8,283.3,1042.9,30.2,20,46.1,3.9,2,,2021-12-08T09:20:23,2021-12-08T17:16:24,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-12-09,-16,-26,-20.5,-17.4,-30.2,-23.6,-23.5,77.2,0,0,0,,0,5.2,16.9,7.6,164.2,1047.9,81,20,40,3.4,2,,2021-12-09T09:21:32,2021-12-09T17:16:10,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-12-10,-10,-20.9,-14.8,-15.7,-23.2,-20.4,-18.6,72.5,0,0,0,,0,5.1,24.5,14.4,136.6,1040.8,41.4,20,43.7,3.9,2,,2021-12-10T09:22:37,2021-12-10T17:15:59,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-12-11,-7,-16.1,-10.9,-9.2,-21.3,-16.5,-15.8,67.3,0,0,0,,0,5,27,21.6,103,1027.5,96.6,20,31.3,2.6,2,,2021-12-11T09:23:40,2021-12-11T17:15:52,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2021-12-12,-10.8,-18.5,-13.7,-17.8,-24.5,-21.2,-16.9,77.2,0,0,0,,0,5,35.3,21.6,29.2,1032.2,82.9,20,35.8,3,2,,2021-12-12T09:24:41,2021-12-12T17:15:49,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-12-13,-12.1,-21.9,-17.3,-16.6,-27,-22.3,-20.1,79.3,0,0,0,,0,5,21.6,11.9,304.9,1037.6,56.8,20,33.3,3,2,,2021-12-13T09:25:38,2021-12-13T17:15:49,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-12-14,-13,-21.4,-17.6,-17.9,-27.4,-22.9,-20.4,79,0,0,0,,0,5.1,21.6,14.4,260.5,1038.6,70.3,20,35.4,3,2,,2021-12-14T09:26:33,2021-12-14T17:15:52,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-12-15,-6.3,-15.8,-10.9,-13.5,-23.9,-18.6,-14.6,74.4,0,0,0,,0,5.1,39.2,28.8,244.1,1034.6,84,20,29,2.5,2,,2021-12-15T09:27:25,2021-12-15T17:15:59,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-12-16,-5.8,-11.3,-8.5,-13.1,-21.1,-16.7,-12.6,72.4,0,0,0,,0,5.1,64.8,50.4,228.4,1030.3,93.5,20,24.9,2.1,1,,2021-12-16T09:28:14,2021-12-16T17:16:09,0.4,Overcast,Cloudy skies throughout the day.,wind,"35078099999,remote"
Atbasar kazakhstan,2021-12-17,-1.1,-5.5,-3.1,-6.9,-14.8,-10,-4.8,88.1,0.8,100,33.33,"rain,snow",0.1,6.1,57.6,43.2,224.4,1020.2,98.2,12,13.1,1.1,1,,2021-12-17T09:28:59,2021-12-17T17:16:23,0.43,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-12-18,-2.1,-4,-2.8,-5.8,-8.4,-7.2,-4.2,90.2,0.7,100,8.33,snow,0,6.4,29.9,21.6,214.3,1017.3,99.9,4,15.4,1.4,1,,2021-12-18T09:29:42,2021-12-18T17:16:40,0.47,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-12-19,-2.8,-6.8,-4.4,-5.8,-12.7,-9.2,-5.8,89.4,0.4,100,4.17,snow,1,6.4,29.5,17.3,189,1007.2,99.9,10,10.1,0.9,1,,2021-12-19T09:30:22,2021-12-19T17:17:01,0.5,"Snow, Overcast",Cloudy skies throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-12-20,-1,-3.5,-2.3,-5.9,-8.4,-7.2,-4.4,85.6,1.2,100,8.33,"rain,snow",0,7.4,32,17.3,231,1014.6,97.9,20,19.5,1.7,1,,2021-12-20T09:30:58,2021-12-20T17:17:25,0.54,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-12-21,-1.4,-4.6,-2.7,-5,-11,-7.9,-4.7,86,0,0,0,snow,4,6.9,36,28.8,167.7,1021.5,98,20,22.2,1.9,1,,2021-12-21T09:31:31,2021-12-21T17:17:52,0.57,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2021-12-22,-0.1,-6.6,-3.1,-4.4,-13.5,-8.6,-5.1,86.1,3.7,100,29.17,"rain,snow",1.3,7,34.9,21.6,149.7,1006.4,99.2,11.5,11.8,1,1,,2021-12-22T09:32:01,2021-12-22T17:18:23,0.6,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-12-23,-0.1,-8.6,-3.3,-4.9,-12.5,-8.2,-5,88,5.2,100,8.33,"rain,snow",2.3,8.5,48.2,31.3,27.2,1012.4,98.5,11.3,12.2,1,1,,2021-12-23T09:32:27,2021-12-23T17:18:57,0.64,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-12-24,-4.6,-25.4,-17.1,-12.8,-33.2,-26.4,-20,77.8,5.2,100,8.33,snow,0,12.9,52.2,36,228.5,1028.3,65.1,20,43.1,3.6,2,,2021-12-24T09:32:50,2021-12-24T17:19:34,0.67,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-12-25,-17,-27.4,-21.8,-24.1,-33.4,-28.1,-25.1,74.9,0,0,0,,0,12.7,22.3,14.4,21.1,1034.7,71.3,20,40.1,3.5,2,,2021-12-25T09:33:10,2021-12-25T17:20:15,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-12-26,-16.9,-25.8,-20.9,-23.6,-32.6,-27.9,-24.1,75.2,0.5,100,8.33,snow,0,12.5,20.2,11.9,46.7,1035.2,76.6,20,34.9,3.1,2,,2021-12-26T09:33:27,2021-12-26T17:20:59,0.74,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-12-27,-9.2,-27.4,-18.7,-17.7,-35.6,-26.6,-21.5,78.4,0.2,100,8.33,snow,0,12.6,42.8,24.8,194.1,1032.8,84.9,20,21.8,1.9,1,,2021-12-27T09:33:40,2021-12-27T17:21:46,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-12-28,-7.9,-9.6,-8.4,-14.3,-18.6,-16.4,-10.4,85.5,1,100,4.17,snow,2.2,13.1,43.2,43.2,217,1026.9,100,7.3,18.1,1.5,1,,2021-12-28T09:33:49,2021-12-28T17:22:36,0.81,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-12-29,-8.1,-24.7,-14.4,-8.6,-31.9,-19.2,-16.6,83.1,1.4,100,8.33,snow,0.1,14.2,22,12.6,264.2,1028.1,90.5,20,30.9,2.8,2,,2021-12-29T09:33:55,2021-12-29T17:23:29,0.84,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-12-30,-24.8,-29.5,-27.3,-24.8,-37.4,-31,-30.3,76,0,0,0,snow,11,13.8,15.5,11.5,229,1042,67.4,20,42.6,3.6,2,,2021-12-30T09:33:58,2021-12-30T17:24:26,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-12-31,-17,-25.6,-20.2,-21.7,-33.2,-26.2,-23.4,75.8,0,0,0,,0,13.5,18.7,14.4,103.7,1034.4,90.5,20,42.3,3.6,2,,2021-12-31T09:33:57,2021-12-31T17:25:25,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2022-01-01,-14.6,-25.1,-19.4,-16.8,-32.8,-23.9,-22.4,77.4,0,0,0,,0,13.6,13.7,9,115.5,1024.9,47.2,20,45.5,3.9,2,,2022-01-01T09:33:53,2022-01-01T17:26:27,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-01-02,-14.3,-20.4,-18.1,-16.6,-26.6,-23,-20.6,80.3,0,0,0,,0,14.5,16.9,10.1,191.6,1019,88.9,16,37.7,3.2,2,,2022-01-02T09:33:46,2022-01-02T17:27:31,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-01-03,-0.8,-19.8,-9.5,-6.6,-23.8,-14.7,-11.5,85.6,0.4,100,8.33,"rain,snow",0.2,15.3,39.6,23.8,174.5,1008.8,98.4,10.7,34.5,3,2,,2022-01-03T09:33:35,2022-01-03T17:28:39,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-01-04,-0.5,-22.4,-10.3,-6.3,-33.9,-18.4,-12.8,82,1.5,100,8.33,"rain,snow",0.9,16.4,40,36,227.2,1004.6,91.2,20,32.1,2.8,2,,2022-01-04T09:33:21,2022-01-04T17:29:49,0.05,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-01-05,-12,-23.4,-16.3,-18.7,-35.2,-24.2,-19.2,78.6,0.2,100,4.17,snow,0,16.8,30.6,21.6,207.4,1019.1,90.9,20,35.7,3.1,2,,2022-01-05T09:33:03,2022-01-05T17:31:01,0.08,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-01-06,-5.5,-11.3,-7.1,-10.8,-18.3,-13.3,-9.1,85.5,2.2,100,8.33,snow,1.2,19.2,28.1,21.6,176,1022.8,99.4,13.7,21.8,1.8,1,,2022-01-06T09:32:42,2022-01-06T17:32:16,0.11,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-01-07,-1.5,-5.7,-2.4,-6.9,-12,-8.6,-3.7,90.7,2,100,4.17,"rain,snow",1.4,21.5,49.7,29.9,201.3,1023,99.9,,20.6,1.9,1,,2022-01-07T09:32:18,2022-01-07T17:33:34,0.15,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-01-08,0.1,-2.7,-1.4,-7.1,-10.5,-8.6,-2.8,89.7,1.9,100,8.33,"rain,snow",2,22.8,64.8,50.4,218.7,1018.3,98.1,20,21,1.8,1,,2022-01-08T09:31:50,2022-01-08T17:34:54,0.18,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-01-09,-3.1,-17.9,-10.7,-10.3,-26.3,-18.2,-13.2,81.8,0.5,100,4.17,snow,0,21.3,50.4,43.2,255.1,1026.9,72.8,,36.2,3,2,,2022-01-09T09:31:19,2022-01-09T17:36:16,0.21,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-01-10,-17.3,-27.4,-21.7,-17.9,-31.8,-26.1,-23.9,82.4,0,0,0,,0,22.9,13,10.4,157.8,1043.4,63.6,8.5,42.3,3.6,2,10,2022-01-10T09:30:45,2022-01-10T17:37:40,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2022-01-11,-12.2,-25.7,-18.9,-18.1,-32.9,-24.5,-21.9,77,0,0,0,,0,30.6,38.9,12.6,140.2,1035.5,94.1,18.9,47.3,3.9,2,10,2022-01-11T09:30:08,2022-01-11T17:39:06,0.28,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2022-01-12,-8,-19.5,-12,-11.7,-25.1,-15.8,-14,85.2,0.2,100,4.17,snow,0.7,31,29.9,15.1,64.5,1024.1,99.5,12.8,34.4,2.9,2,10,2022-01-12T09:29:28,2022-01-12T17:40:34,0.31,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-01-13,-9.7,-20.1,-14.8,-14.9,-28.9,-23.2,-17.5,79.8,1.6,100,8.33,snow,0.5,32.1,42.5,21.6,53.4,1025.6,59.4,17.5,57.3,4.9,3,10,2022-01-13T09:28:44,2022-01-13T17:42:04,0.34,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-01-14,-11.2,-19.6,-15.8,-15.6,-28.9,-23,-18.2,81.7,0.1,100,4.17,snow,0,32,41.4,21.6,97,1014.5,78.7,13.7,51.9,4.6,2,10,2022-01-14T09:27:58,2022-01-14T17:43:36,0.38,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2022-01-15,-2.9,-13.8,-8.6,-9.1,-26.3,-17.3,-10.2,87.7,5.2,100,8.33,snow,5.7,37,72,57.6,206.5,998.3,96.2,5.5,46.1,4,2,10,2022-01-15T09:27:08,2022-01-15T17:45:09,0.41,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
