name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Atbasar kazakhstan,2023-11-11,7.4,2.4,4.8,3.9,-0.8,1.6,1.7,80.4,0.3,100,8.33,rain,0,0,41.8,22.7,152.9,1020.3,95.2,23.4,41.7,3.6,2,10,2023-11-11T08:37:50,2023-11-11T17:42:37,0.93,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"35078099999,remote"
Atbasar kazakhstan,2023-11-12,5.9,1.9,4.6,2.9,-1.7,1.3,2.7,87.8,2.1,100,8.33,rain,0,0,33.1,19.4,258,1017.5,89.5,21.3,20.6,1.7,1,10,2023-11-12T08:39:36,2023-11-12T17:41:06,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"35078099999,remote"
Atbasar kazakhstan,2023-11-13,6.1,0.7,3.6,3.3,-4.1,0.5,1.2,84.5,2,100,4.17,rain,0,0,29.9,21.6,279.8,1031.8,90.3,22.1,30.9,2.7,2,10,2023-11-13T08:41:22,2023-11-13T17:39:36,0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"35078099999,remote"
Atbasar kazakhstan,2023-11-14,5.8,1.2,3.1,1.8,-3.5,-1,-0.1,80,0.5,100,4.17,rain,0,0,46.8,25.2,184,1032.7,98.3,23.6,43.9,3.8,2,10,2023-11-14T08:43:07,2023-11-14T17:38:09,0.03,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"35078099999,remote"
Atbasar kazakhstan,2023-11-15,7.2,0.4,3.8,3.2,-4.5,-0.7,-2.2,65.6,0,0,0,,0,0,59.8,28.8,181.2,1018.1,92.6,23.4,48,4.1,2,10,2023-11-15T08:44:52,2023-11-15T17:36:44,0.07,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2023-11-16,6.5,2.6,4.6,3.4,-0.4,1.2,0.7,76.4,0.7,100,4.17,rain,0,0,48.6,22.3,233.3,1011.1,96.6,22.9,28,2.3,1,10,2023-11-16T08:46:36,2023-11-16T17:35:22,0.1,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"35078099999,remote"
Atbasar kazakhstan,2023-11-17,5.9,2,3.6,5.9,0.1,2.3,2.3,91.2,2,100,4.17,rain,0,0,16.9,10.8,171.2,1013.7,100,19.2,13.4,1.2,1,10,2023-11-17T08:48:20,2023-11-17T17:34:01,0.14,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"35078099999,remote"
Atbasar kazakhstan,2023-11-18,8,-2.9,4.2,5.3,-11.3,-0.1,1.9,85.4,2.3,100,8.33,"rain,snow",1,0.2,83.2,57.2,315.3,996.4,99,16.3,15,1.4,1,10,2023-11-18T08:50:03,2023-11-18T17:32:43,0.17,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-11-19,-3,-10.3,-5.2,-8.1,-15.9,-11.4,-11.5,62.4,8,100,4.17,snow,0,0.3,82.8,43.2,289.4,1024.3,25.6,23.2,68.5,5.9,3,10,2023-11-19T08:51:45,2023-11-19T17:31:28,0.21,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-11-20,-3.5,-13.1,-7,-5.8,-19.3,-10.9,-11.5,70.5,0,0,0,,0,2.1,27.4,11.9,206.8,1034.3,36,23.4,66.1,5.7,3,10,2023-11-20T08:53:26,2023-11-20T17:30:15,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2023-11-21,-1.2,-12.3,-4.8,-7.2,-18.3,-11.6,-10.5,65.6,0,0,0,,0,2.5,66.6,31.3,97.4,1028.4,78.5,23.4,61.1,5.2,3,10,2023-11-21T08:55:06,2023-11-21T17:29:05,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2023-11-22,5.6,-3.6,1.1,1,-11.1,-4.7,-3.6,72.1,2.2,100,12.5,"rain,freezingrain",0.2,1.7,66.6,29.9,143.3,1009,93,21.7,17.6,1.7,2,10,2023-11-22T08:56:46,2023-11-22T17:27:57,0.32,"Rain, Freezing Drizzle/Freezing Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-11-23,3.6,-4.5,-0.6,-0.5,-13.1,-7.6,-2.5,87,5.5,100,8.33,"rain,snow",1.6,1.9,72,43.2,205.4,1005.3,98.9,11.2,37.7,3.4,2,10,2023-11-23T08:58:24,2023-11-23T17:26:52,0.35,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-11-24,2.7,-7.6,-3.1,-3.2,-17.2,-10.4,-5,87,1.8,100,8.33,"rain,snow",2.8,4.5,75.2,42.5,215.5,1003.4,98.8,11.3,6.5,0.7,0,10,2023-11-24T09:00:01,2023-11-24T17:25:49,0.39,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-11-25,0.5,-11.9,-4.6,-5.8,-21.3,-11.9,-7.7,78.9,2,100,4.17,snow,0,4.9,65.9,33.8,216.7,1019,89.8,21.4,23.7,2.1,2,10,2023-11-25T09:01:37,2023-11-25T17:24:50,0.42,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,rain,"35078099999,remote"
Atbasar kazakhstan,2023-11-26,2.6,-2.7,-0.7,-0.4,-7.4,-5.2,-4,78.6,0.2,100,4.17,freezingrain,0,4.7,58.3,32.4,185.1,1026.9,88.7,23.4,50.2,4.4,3,10,2023-11-26T09:03:11,2023-11-26T17:23:53,0.46,"Freezing Drizzle/Freezing Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"35078099999,remote"
Atbasar kazakhstan,2023-11-27,3.7,-2.3,1.1,-0.4,-7.2,-3.6,-5.1,63.7,0,0,0,,0,1.9,52.9,24.8,89.4,1023.5,91.6,23.4,32.2,2.8,2,10,2023-11-27T09:04:44,2023-11-27T17:22:59,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2023-11-28,5.5,1.2,2.8,1.7,-4,-1.7,-2.4,68.8,0,0,0,,0,0.8,46.1,23.4,96.6,1018.8,76.9,23.4,49.4,4.3,3,10,2023-11-28T09:06:16,2023-11-28T17:22:09,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2023-11-29,7,-2.9,2.4,5.1,-7,-0.9,-1.5,75.8,0,0,0,,0,0.4,30.6,14.4,112.3,1015.4,93.4,23.4,41.5,3.6,2,10,2023-11-29T09:07:46,2023-11-29T17:21:21,0.56,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2023-11-30,3.9,-3.3,-0.8,-0.2,-10.8,-7.4,-3,85.7,1,100,4.17,"rain,snow",1,0.6,48.2,33.1,215.8,1018.7,99.5,11,23.5,2.1,1,10,2023-11-30T09:09:14,2023-11-30T17:20:36,0.59,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-01,-2.2,-6.3,-3.6,-7.6,-12.9,-10.2,-5.3,87.8,3.7,100,8.33,snow,1.5,2.7,46.8,28.8,240.9,1020.9,91.9,10,35.1,3.1,2,10,2023-12-01T09:10:41,2023-12-01T17:19:54,0.62,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-02,1.6,-7.1,-0.6,-3.5,-12.1,-6.3,-2.6,86.6,0.9,100,4.17,"rain,snow",3.4,5.1,76,39.2,202.9,1017,99,13.1,34.3,2.9,2,10,2023-12-02T09:12:06,2023-12-02T17:19:16,0.66,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-03,2.3,-8.8,-2.5,-4.7,-18.2,-10.5,-4.7,85,7.8,100,8.33,"rain,snow",0,4.5,78.1,44.3,255.2,1006.2,95.9,13.1,27.6,2.3,1,10,2023-12-03T09:13:29,2023-12-03T17:18:40,0.69,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"35078099999,remote"
Atbasar kazakhstan,2023-12-04,-2.9,-14.4,-8.7,-9.8,-23.8,-15.3,-11.2,81.9,0.3,100,4.17,"snow,ice",6.8,6.5,58,29.5,240.9,1026.7,88.4,17.5,39.8,3.3,2,10,2023-12-04T09:14:49,2023-12-04T17:18:08,0.72,"Snow, Ice, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-05,2.1,-0.6,1.3,0.7,-7.2,-3.4,0.2,92.6,7,100,8.33,"rain,freezingrain,snow",0.5,10.2,77,34.6,220.6,1013,100,11.7,8.1,0.7,0,10,2023-12-05T09:16:08,2023-12-05T17:17:39,0.75,"Snow, Rain, Freezing Drizzle/Freezing Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-06,0.9,-17.5,-9.5,-1.5,-26.8,-17.3,-11.4,85.4,2,100,8.33,snow,1.8,12.2,46.4,27.7,300.3,1014.9,83,13.6,49.1,4.2,3,10,2023-12-06T09:17:25,2023-12-06T17:17:14,0.78,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-07,-19,-28.3,-23.7,-27.6,-38.2,-32.7,-27.2,72.5,0.3,100,4.17,snow,0,15.3,37.8,18,324,1036.6,6.5,23.4,52.4,4.5,3,10,2023-12-07T09:18:39,2023-12-07T17:16:51,0.82,Snow,Clear conditions throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-08,-27,-30.7,-29.1,-36,-41,-38.7,-33.5,66.2,0,0,0,,0,16,23.4,14.4,8.3,1044.3,5,23.4,54.2,4.7,3,10,2023-12-08T09:19:51,2023-12-08T17:16:32,0.85,Clear,Clear conditions throughout the day.,clear-day,"35078099999,remote"
Atbasar kazakhstan,2023-12-09,-25,-32.5,-29.9,-25,-41.3,-36.6,-34.4,64.7,0,0,0,,0,16,13,10.8,337.9,1046.3,5.5,23.4,53.7,4.6,3,10,2023-12-09T09:21:00,2023-12-09T17:16:17,0.88,Clear,Clear conditions throughout the day.,clear-day,"35078099999,remote"
Atbasar kazakhstan,2023-12-10,-22.4,-30.4,-27.9,-27.9,-38.6,-35,-31.5,71.3,0,0,0,,0,16,18.4,10.8,319.5,1043.3,47.8,16.1,47,4,2,10,2023-12-10T09:22:07,2023-12-10T17:16:05,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2023-12-11,-28.3,-32.5,-30.1,-35.5,-45.6,-41.9,-34,68.8,0.2,100,4.17,snow,0,16.1,49.3,21.6,10.7,1044.3,34.4,16,43.1,3.6,2,10,2023-12-11T09:23:12,2023-12-11T17:15:56,0.94,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-12,-24.8,-33,-28.3,-27.8,-46.8,-39,-32.5,67.2,0,0,0,,0,15.8,46.8,21.6,10.7,1058.8,5,23.4,51.2,4.4,3,10,2023-12-12T09:24:13,2023-12-12T17:15:51,0.98,Clear,Clear conditions throughout the day.,clear-day,"35078099999,remote"
Atbasar kazakhstan,2023-12-13,-21.5,-29.8,-27,-25.9,-38,-33.7,-30.9,69.7,0,0,0,,0,15.4,14,10.1,74.5,1065.2,8.5,23.2,51.4,4.5,3,10,2023-12-13T09:25:12,2023-12-13T17:15:49,0,Clear,Clear conditions throughout the day.,clear-day,"35078099999,remote"
Atbasar kazakhstan,2023-12-14,-18.9,-27.9,-23.8,-26.4,-35,-31.5,-28,68.2,0,0,0,,0,15.3,27.7,14.4,68.5,1059.3,25.4,23.4,51.6,4.5,3,10,2023-12-14T09:26:08,2023-12-14T17:15:50,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2023-12-15,-12.4,-23.6,-18.6,-19.6,-31.9,-26.9,-23.9,62.8,0,0,0,,0,15.2,37.8,16.2,62,1048.9,24.8,23.4,49.6,4.3,3,10,2023-12-15T09:27:01,2023-12-15T17:15:56,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2023-12-16,-11.1,-21.1,-16.6,-18,-29.5,-24.3,-22,63.3,0,0,0,,0,15.1,39.2,14.8,76.2,1041.1,17.5,23.6,50.1,4.3,3,10,2023-12-16T09:27:52,2023-12-16T17:16:04,0.12,Clear,Clear conditions throughout the day.,clear-day,"35078099999,remote"
Atbasar kazakhstan,2023-12-17,-8.3,-17.6,-13.1,-13.5,-27,-20.4,-17.8,68,0.2,100,8.33,snow,0.1,15,50.4,21.6,131.2,1034.9,80.4,20.8,36.3,3.3,2,10,2023-12-17T09:28:39,2023-12-17T17:16:16,0.15,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-18,-3.1,-10,-6.3,-9.4,-17.2,-13,-7.8,89.5,3,100,37.5,snow,3.7,16.5,43.9,21.6,163.3,1023.5,100,8.8,25.1,2.3,1,10,2023-12-18T09:29:23,2023-12-18T17:16:32,0.19,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-19,-2.6,-10.3,-6.2,-6.7,-19.2,-12.6,-7.5,90.4,6,100,8.33,snow,2.4,22.2,45.4,28.8,211.8,1016.8,99.6,6.6,32.6,2.7,2,10,2023-12-19T09:30:04,2023-12-19T17:16:51,0.22,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-20,-6,-14.6,-9.1,-10.4,-19.7,-15.4,-10.6,89.2,2.2,100,8.33,snow,0.5,23.8,65.2,33.1,213.8,1024.1,93,7.1,44.9,3.9,2,10,2023-12-20T09:30:42,2023-12-20T17:17:13,0.25,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-21,1.4,-4.9,-0.3,-4.3,-13.6,-7.1,-1.1,94.4,2,100,4.17,"rain,snow",2.4,21.2,70.6,39.6,229.4,1024.5,100,3.1,6.5,0.5,0,10,2023-12-21T09:31:17,2023-12-21T17:17:39,0.29,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-22,0.6,-5.6,-1.1,-2.8,-12,-6.1,-2.1,93.2,0.5,100,4.17,"rain,snow",0,15.7,50.4,28.8,202.7,1030,86.9,13.8,21.1,1.8,1,10,2023-12-22T09:31:48,2023-12-22T17:18:08,0.33,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"35078099999,remote"
Atbasar kazakhstan,2023-12-23,-3.8,-11.6,-6.8,-6.1,-16,-11.3,-8,91,0,0,0,,0,20.6,29.9,18,103.6,1018.9,44.9,22.4,45.3,3.9,2,10,2023-12-23T09:32:16,2023-12-23T17:18:41,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2023-12-24,-2,-10.6,-5.9,-5.1,-14,-9.2,-7.8,86.6,0,0,0,,0,22.6,33.8,14.4,136.1,1012.1,73,23.4,36.9,3.2,2,10,2023-12-24T09:32:41,2023-12-24T17:19:16,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2023-12-25,1.7,-4.2,-0.9,-3.1,-9.6,-5.8,-2.6,88.7,1.2,100,16.67,"rain,freezingrain",0.1,21.9,56.5,26.3,150.2,1009.8,97.6,18.2,28,2.3,2,10,2023-12-25T09:33:02,2023-12-25T17:19:56,0.44,"Rain, Freezing Drizzle/Freezing Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-26,2.9,-4.2,-2.2,-1.8,-13.8,-10.5,-4.2,86.3,2,100,4.17,"rain,snow",0.5,16.3,82.8,54,203.3,1003.3,98.8,8.3,28.7,2.5,1,10,2023-12-26T09:33:20,2023-12-26T17:20:38,0.47,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-27,0.6,-3.7,-1.7,-5.2,-11.2,-8.6,-3.1,90.4,1.5,100,8.33,"rain,snow",1.2,21.8,64.8,36,202.4,1006,98.2,4.8,30,2.6,2,10,2023-12-27T09:33:35,2023-12-27T17:21:23,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-28,0.8,-3.3,-0.7,-5.4,-10.6,-7.3,-1.7,93,2.9,100,8.33,"rain,snow",0.4,23.4,70.2,37.1,201.4,1008.6,99.3,2,23.3,2,2,10,2023-12-28T09:33:46,2023-12-28T17:22:12,0.54,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-29,2.2,-10.5,-3.5,-3.5,-21.3,-12.5,-5.2,88.2,8,100,8.33,snow,1.2,19.2,93.6,64.8,218.1,995.3,100,3.9,29.4,2.4,2,10,2023-12-29T09:33:54,2023-12-29T17:23:04,0.57,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-30,-2.3,-9.8,-5.4,-9.3,-20,-14.1,-7,89,0.5,100,8.33,snow,1.7,28.4,68.4,43.2,233,1009.4,96.6,0.5,31.1,2.6,2,10,2023-12-30T09:33:58,2023-12-30T17:23:59,0.6,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2023-12-31,-0.1,-13.1,-6.8,-5.8,-21.5,-13,-8.1,90.2,4.9,100,8.33,snow,0,31,51.5,25.2,235.7,1015,74.1,11.5,41,3.6,2,10,2023-12-31T09:33:59,2023-12-31T17:24:56,0.64,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2024-01-01,1.1,-1.6,-0.3,-5.5,-8.3,-6.8,-1.2,94,0.1,100,4.17,"rain,snow",3.7,28,68.4,39.6,207,1011.6,99.8,2,19.8,1.8,1,10,2024-01-01T09:33:57,2024-01-01T17:25:57,0.67,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"35078099999,remote"
Atbasar kazakhstan,2024-01-02,-0.9,-21.2,-6.7,-6.7,-29.7,-14.5,-8.6,86.6,2,100,4.17,snow,0.5,35.5,57.6,39.6,248.8,1010.2,77.8,9.7,34.1,2.9,2,10,2024-01-02T09:33:51,2024-01-02T17:27:00,0.7,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2024-01-03,-5.6,-25.5,-13.9,-10.3,-32.7,-19.9,-16.3,82,0.2,100,4.17,snow,0.5,36.2,23.4,14.4,205.9,1026,88.4,17.7,30.5,2.7,2,10,2024-01-03T09:33:42,2024-01-03T17:28:06,0.73,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2024-01-04,-2.8,-12.9,-7.5,-9.4,-18.5,-13.9,-10,82.5,0.6,100,4.17,snow,0,35.3,50,23.8,157.7,1016.4,99.2,22.5,34.3,2.9,2,10,2024-01-04T09:33:29,2024-01-04T17:29:15,0.75,"Snow, Overcast",Cloudy skies throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2024-01-05,-1.3,-11.5,-4.8,-7,-19.4,-11.6,-6.2,89.3,0.8,100,4.17,snow,0.4,33,49.7,32.4,231.8,1010,94.9,11.8,36,3,2,10,2024-01-05T09:33:13,2024-01-05T17:30:26,0.8,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2024-01-06,0.2,-11.5,-4.7,-4.7,-17.6,-9.4,-5.7,92.8,0.9,100,8.33,snow,1.1,33.1,35.6,32.4,215.8,1017.5,97.2,3.2,32.5,2.9,2,10,2024-01-06T09:32:54,2024-01-06T17:31:40,0.83,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2024-01-07,0.1,-3.6,-1.3,-3.7,-9.5,-6.1,-2.1,94.5,2.6,100,8.33,"rain,snow",3.6,31.6,49,25.6,183.4,1014.4,99.5,5.7,29.9,2.4,2,10,2024-01-07T09:32:31,2024-01-07T17:32:57,0.86,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2024-01-08,-0.4,-20.6,-9.9,-7.1,-31.7,-19.4,-12.1,84,7,100,8.33,snow,1.2,37.7,62.3,39.6,240,1005.9,80.9,8,43.8,3.7,2,10,2024-01-08T09:32:05,2024-01-08T17:34:15,0.9,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2024-01-09,-16.6,-29.2,-23.4,-22.9,-37.5,-31.7,-27.1,71.6,0,0,0,,0,33.7,47.5,25.2,211.7,1021.1,51.5,23.4,48.6,4.3,3,10,2024-01-09T09:31:36,2024-01-09T17:35:36,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2024-01-10,-2.8,-20.2,-11.8,-9.6,-31,-21.3,-14.2,82.9,2,100,4.17,snow,7.1,37.6,58,39.6,226.1,995.4,95.8,2.3,28,2.3,2,10,2024-01-10T09:31:03,2024-01-10T17:36:59,0.96,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2024-01-11,-18.5,-27.4,-23.5,-29.8,-41.2,-34.7,-27.3,71.4,0.5,100,4.17,snow,0,38.9,51.8,25.2,231.9,1012.2,61.8,14.2,47.3,4.1,2,10,2024-01-11T09:30:28,2024-01-11T17:38:25,0,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2024-01-12,-11,-26.9,-18.6,-20.7,-41.4,-29.7,-22.4,72.3,0,0,0,,0,38.3,63.7,28.8,188.2,1020.2,80.9,22.1,36.8,3.1,2,10,2024-01-12T09:29:49,2024-01-12T17:39:52,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2024-01-13,-3.7,-10.6,-7.1,-10.3,-20.1,-14.3,-9,86.2,0.9,100,25,snow,0.5,37.8,64.1,36,181.8,1005.2,98.1,13.5,37,3.1,2,10,2024-01-13T09:29:07,2024-01-13T17:41:21,0.06,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2024-01-14,-1.5,-25.4,-18.4,-8.6,-41.9,-31.1,-21.5,76.4,2,100,8.33,snow,0.8,39.9,68.4,54,235.6,1008.3,79.6,9.2,53.3,4.5,3,10,2024-01-14T09:28:22,2024-01-14T17:42:52,0.1,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
